"diamond-image-wrapper href","medium-up--hide","main-price","Shape","Carat","Color","Clarity","Cut","Polish","Symmetry","Fluor","L/W"
"https://www.withclarity.com/products/diamonds/7428954623","0.4 Carat Round Natural Diamond","$329","Round","0.4","L","SI2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2467971541","0.3 Carat Round Natural Diamond","$329","Round","0.3","J","VVS2","Excellent","Excellent","Very Good","Faint","1.01"
"https://www.withclarity.com/products/diamonds/7461342506","0.3 Carat Round Natural Diamond","$329","Round","0.3","J","VS1","Very Good","Very Good","Very Good","None","0.98"
"https://www.withclarity.com/products/diamonds/6462320987","0.3 Carat Round Natural Diamond","$329","Round","0.3","G","SI2","Good","Excellent","Good","None","0.98"
"https://www.withclarity.com/products/diamonds/6462318327","0.3 Carat Round Natural Diamond","$329","Round","0.3","D","SI2","Good","Excellent","Good","None","0.98"
"https://www.withclarity.com/products/diamonds/2458962753","0.43 Carat Emerald Natural Diamond","$329","Emerald","0.43","J","SI1","Excellent","Very Good","Very Good","Faint","1.60"
"https://www.withclarity.com/products/diamonds/5436949762","0.4 Carat Round Natural Diamond","$329","Round","0.4","F","I1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/1445191197","0.4 Carat Round Natural Diamond","$329","Round","0.4","F","I1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/2477070278","0.3 Carat Round Natural Diamond","$330","Round","0.3","K","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1467911574","0.3 Carat Round Natural Diamond","$330","Round","0.3","K","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/3475101309","0.25 Carat Round Natural Diamond","$330","Round","0.25","H","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/5476078699","0.35 Carat Round Natural Diamond","$330","Round","0.35","L","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473072542","0.32 Carat Round Natural Diamond","$330","Round","0.32","L","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2466291817","0.28 Carat Round Natural Diamond","$330","Round","0.28","I","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6475342881","0.3 Carat Round Natural Diamond","$330","Round","0.3","K","VVS1","Very Good","Very Good","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/2474344060","0.3 Carat Round Natural Diamond","$330","Round","0.3","K","VVS1","Excellent","Excellent","Excellent","Strong","1.00"
"https://www.withclarity.com/products/diamonds/1475308564","0.3 Carat Round Natural Diamond","$330","Round","0.3","K","VVS1","Very Good","Excellent","Very Good","None","1.01"
"https://www.withclarity.com/products/diamonds/23463138410","0.27 Carat Round Natural Diamond","$330","Round","0.27","K","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2467513709","0.26 Carat Round Natural Diamond","$331","Round","0.26","I","VVS1","Excellent","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/2474145571","0.31 Carat Round Natural Diamond","$331","Round","0.31","L","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476146200","0.31 Carat Round Natural Diamond","$331","Round","0.31","L","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6465908478","0.26 Carat Round Natural Diamond","$331","Round","0.26","I","VVS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1463821157","0.26 Carat Round Natural Diamond","$331","Round","0.26","I","IF","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/5466928378","0.26 Carat Round Natural Diamond","$333","Round","0.26","I","IF","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/5476198445","0.32 Carat Round Natural Diamond","$333","Round","0.32","L","VVS1","Excellent","Very Good","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2477317990","0.25 Carat Round Natural Diamond","$333","Round","0.25","E","SI1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473317884","0.28 Carat Round Natural Diamond","$333","Round","0.28","I","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/54260122730","0.32 Carat Round Natural Diamond","$333","Round","0.32","L","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7478251418","0.3 Carat Round Natural Diamond","$333","Round","0.3","J","VS1","Very Good","Excellent","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/7478344471","0.3 Carat Round Natural Diamond","$333","Round","0.3","K","VVS1","Excellent","Excellent","Excellent","Strong","1.00"
"https://www.withclarity.com/products/diamonds/7472075512","0.3 Carat Round Natural Diamond","$333","Round","0.3","J","VVS2","Excellent","Excellent","Very Good","Faint","1.01"
"https://www.withclarity.com/products/diamonds/2478322363","0.32 Carat Round Natural Diamond","$333","Round","0.32","L","VVS1","Excellent","Very Good","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/6462343070","0.3 Carat Round Natural Diamond","$333","Round","0.3","J","VVS2","Good","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/6462342392","0.3 Carat Round Natural Diamond","$333","Round","0.3","J","VVS2","Very Good","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/5466343068","0.3 Carat Round Natural Diamond","$333","Round","0.3","J","VVS2","Very Good","Excellent","Excellent","None","0.99"
"https://www.withclarity.com/products/diamonds/1468343167","0.3 Carat Round Natural Diamond","$333","Round","0.3","I","VVS2","Good","Very Good","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/2467342596","0.3 Carat Round Natural Diamond","$334","Round","0.3","K","VVS2","Very Good","Very Good","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/7463678867","0.35 Carat Pear Natural Diamond","$334","Pear","0.35","L","VS2","Excellent","Excellent","Excellent","None","1.57"
"https://www.withclarity.com/products/diamonds/1463905351","0.27 Carat Round Natural Diamond","$334","Round","0.27","I","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1455905596","0.27 Carat Round Natural Diamond","$334","Round","0.27","H","VVS2","Excellent","Excellent","Excellent","Medium","0.99"
"https://www.withclarity.com/products/diamonds/1468977656","0.26 Carat Round Natural Diamond","$334","Round","0.26","I","IF","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/7468320993","0.3 Carat Round Natural Diamond","$335","Round","0.3","F","SI2","Very Good","Excellent","Good","Faint","0.98"
"https://www.withclarity.com/products/diamonds/2466343564","0.3 Carat Round Natural Diamond","$335","Round","0.3","J","VS1","Very Good","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/1468342948","0.3 Carat Round Natural Diamond","$335","Round","0.3","J","VS1","Very Good","Excellent","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/7466321443","0.3 Carat Round Natural Diamond","$335","Round","0.3","G","SI2","Excellent","Very Good","Very Good","Faint","0.99"
"https://www.withclarity.com/products/diamonds/2476375333","0.3 Carat Round Natural Diamond","$335","Round","0.3","J","VS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1473367312","0.3 Carat Round Natural Diamond","$335","Round","0.3","K","VVS1","Very Good","Excellent","Very Good","None","1.01"
"https://www.withclarity.com/products/diamonds/6462909216","0.4 Carat Cushion Natural Diamond","$335","Cushion","0.4","J","VS2","Good","Excellent","Very Good","None","1.00"
"https://www.withclarity.com/products/diamonds/2478317133","0.3 Carat Round Natural Diamond","$335","Round","0.3","L","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6471333367","0.25 Carat Round Natural Diamond","$335","Round","0.25","I","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7471144239","0.25 Carat Round Natural Diamond","$335","Round","0.25","I","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/7478372927","0.25 Carat Round Natural Diamond","$335","Round","0.25","I","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476306385","0.25 Carat Round Natural Diamond","$335","Round","0.25","I","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476371955","0.25 Carat Round Natural Diamond","$335","Round","0.25","I","VVS1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/2476040248","0.3 Carat Round Natural Diamond","$335","Round","0.3","K","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1475012132","0.3 Carat Round Natural Diamond","$335","Round","0.3","L","IF","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1478148596","0.31 Carat Round Natural Diamond","$335","Round","0.31","L","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2478148973","0.31 Carat Round Natural Diamond","$335","Round","0.31","L","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2466924667","0.33 Carat Round Natural Diamond","$336","Round","0.33","L","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6461923266","0.25 Carat Round Natural Diamond","$336","Round","0.25","H","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/2477143501","0.29 Carat Round Natural Diamond","$336","Round","0.29","I","VVS2","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/1479086878","0.27 Carat Round Natural Diamond","$336","Round","0.27","I","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/7471068535","0.37 Carat Round Natural Diamond","$336","Round","0.37","L","VS2","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6475123439","0.31 Carat Round Natural Diamond","$336","Round","0.31","K","VVS1","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/6462344715","0.3 Carat Round Natural Diamond","$336","Round","0.3","J","VS1","Very Good","Excellent","Very Good","None","0.98"
"https://www.withclarity.com/products/diamonds/6461321516","0.31 Carat Round Natural Diamond","$336","Round","0.31","F","SI2","Excellent","Excellent","Very Good","Strong","0.99"
"https://www.withclarity.com/products/diamonds/2464318133","0.3 Carat Round Natural Diamond","$336","Round","0.3","E","SI1","Very Good","Very Good","Very Good","Medium","0.98"
"https://www.withclarity.com/products/diamonds/1465028683","0.27 Carat Round Natural Diamond","$337","Round","0.27","J","VVS1","Excellent","Excellent","Excellent","Faint","0.99"
"https://www.withclarity.com/products/diamonds/7463344698","0.3 Carat Round Natural Diamond","$338","Round","0.3","J","VVS2","Very Good","Excellent","Very Good","None","0.98"
"https://www.withclarity.com/products/diamonds/1469344721","0.3 Carat Round Natural Diamond","$338","Round","0.3","J","VVS2","Very Good","Very Good","Very Good","None","0.99"
"https://www.withclarity.com/products/diamonds/6465341915","0.3 Carat Round Natural Diamond","$338","Round","0.3","J","VVS2","Very Good","Very Good","Very Good","None","0.98"
"https://www.withclarity.com/products/diamonds/6462983335","0.33 Carat Round Natural Diamond","$338","Round","0.33","I","SI1","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/6475197527","0.3 Carat Round Natural Diamond","$338","Round","0.3","K","IF","Very Good","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/1465927376","0.3 Carat Round Natural Diamond","$338","Round","0.3","K","IF","Excellent","Excellent","Excellent","Medium","1.00"
"https://www.withclarity.com/products/diamonds/2477317083","0.25 Carat Round Natural Diamond","$338","Round","0.25","E","SI1","Excellent","Excellent","Excellent","None","1.00"
"https://www.withclarity.com/products/diamonds/6472146045","0.31 Carat Round Natural Diamond","$338","Round","0.31","K","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6472068759","0.32 Carat Round Natural Diamond","$338","Round","0.32","L","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/5466882477","0.36 Carat Round Natural Diamond","$339","Round","0.36","L","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/3465936712","0.32 Carat Round Natural Diamond","$339","Round","0.32","K","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/3475143369","0.26 Carat Round Natural Diamond","$339","Round","0.26","I","VVS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1477099914","0.25 Carat Round Natural Diamond","$339","Round","0.25","H","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/1473087540","0.25 Carat Round Natural Diamond","$339","Round","0.25","H","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6462801629","0.25 Carat Round Natural Diamond","$339","Round","0.25","H","VS1","Excellent","Excellent","Excellent","Faint","1.00"
"https://www.withclarity.com/products/diamonds/6461923889","0.27 Carat Round Natural Diamond","$339","Round","0.27","I","VVS2","Excellent","Excellent","Excellent","Faint","1.00"
